place_id,industry_name,category,latitude,longitude,address,city,state,country,source
del-fac-00457,Bawana Industrial Area Phase-II - Industrial Adhesives Unit #167,manufacturing,28.80774,77.07799,"Plot 134, Bawana Industrial Area Phase-II (Bhorgarh), Delhi - 110068, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00458,Bawana Industrial Area Phase-II - Sheet Metal Unit #168,metal,28.81833,77.07024,"Plot 7, Bawana Industrial Area Phase-II (Bhorgarh), Delhi - 110015, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00459,Bawana Industrial Area Phase-II - Chemical Processing Unit #169,chemical,28.82257,77.08025,"Plot 505, Bawana Industrial Area Phase-II (Bhorgarh), Delhi - 110064, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00460,Bawana Industrial Area Phase-II - Plastic Reprocessing Unit #170,plastic,28.82644,77.07362,"Plot 456, Bawana Industrial Area Phase-II (Bhorgarh), Delhi - 110003, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00461,Bawana Industrial Area Phase-II - Foundries Unit #171,manufacturing,28.82423,77.07914,"Plot 156, Bawana Industrial Area Phase-II (Bhorgarh), Delhi - 110090, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00462,Bawana Industrial Area Phase-II - Wire Drawing Unit #172,electronics,28.83474,77.06994,"Plot 350, Bawana Industrial Area Phase-II (Bhorgarh), Delhi - 110040, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00463,Bawana Industrial Area Phase-II - Auto Accessories Unit #173,manufacturing,28.80193,77.05,"Plot 283, Bawana Industrial Area Phase-II (Bhorgarh), Delhi - 110007, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00464,Bawana Industrial Area Phase-II - Packaging Films Unit #174,manufacturing,28.81579,77.07999,"Plot 385, Bawana Industrial Area Phase-II (Bhorgarh), Delhi - 110091, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00465,Bawana Industrial Area Phase-II - Industrial Adhesives Unit #175,manufacturing,28.80154,77.06282,"Plot 46, Bawana Industrial Area Phase-II (Bhorgarh), Delhi - 110010, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00466,Bawana Industrial Area Phase-II - Sheet Metal Unit #176,metal,28.80109,77.07391,"Plot 88, Bawana Industrial Area Phase-II (Bhorgarh), Delhi - 110072, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00467,Bawana Industrial Area Phase-II - Chemical Processing Unit #177,chemical,28.81667,77.08569,"Plot 84, Bawana Industrial Area Phase-II (Bhorgarh), Delhi - 110043, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00468,Bawana Industrial Area Phase-II - Plastic Reprocessing Unit #178,plastic,28.82862,77.07885,"Plot 136, Bawana Industrial Area Phase-II (Bhorgarh), Delhi - 110014, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00469,Bawana Industrial Area Phase-II - Foundries Unit #179,manufacturing,28.82605,77.07252,"Plot 216, Bawana Industrial Area Phase-II (Bhorgarh), Delhi - 110093, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00470,Bawana Industrial Area Phase-II - Wire Drawing Unit #180,electronics,28.8159,77.07671,"Plot 457, Bawana Industrial Area Phase-II (Bhorgarh), Delhi - 110029, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00471,Narela Industrial Complex - Food Processing & Grain Mills Unit #1,food,28.82247,77.08024,"Plot 309, Narela Industrial Complex (DSIDC), Delhi - 110005, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00472,Narela Industrial Complex - Polymer & Plastic Goods Unit #2,plastic,28.83091,77.09705,"Plot 374, Narela Industrial Complex (DSIDC), Delhi - 110027, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00473,Narela Industrial Complex - Footwear & EVA Soles Unit #3,textile,28.84448,77.10256,"Plot 59, Narela Industrial Complex (DSIDC), Delhi - 110024, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00474,Narela Industrial Complex - Electrical Switchgears Unit #4,manufacturing,28.83114,77.10887,"Plot 404, Narela Industrial Complex (DSIDC), Delhi - 110073, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00475,Narela Industrial Complex - Metal Fabrication Unit #5,metal,28.84518,77.07802,"Plot 182, Narela Industrial Complex (DSIDC), Delhi - 110005, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00476,Narela Industrial Complex - Corrugated Boxes Unit #6,manufacturing,28.832,77.08201,"Plot 522, Narela Industrial Complex (DSIDC), Delhi - 110042, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00477,Narela Industrial Complex - Cold Storage Unit #7,manufacturing,28.83832,77.08632,"Plot 383, Narela Industrial Complex (DSIDC), Delhi - 110001, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00478,Narela Industrial Complex - Agrochemical Storage Unit #8,chemical,28.86417,77.08532,"Plot 429, Narela Industrial Complex (DSIDC), Delhi - 110087, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00479,Narela Industrial Complex - Food Processing & Grain Mills Unit #9,food,28.8478,77.08795,"Plot 390, Narela Industrial Complex (DSIDC), Delhi - 110012, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00480,Narela Industrial Complex - Polymer & Plastic Goods Unit #10,plastic,28.84921,77.09052,"Plot 386, Narela Industrial Complex (DSIDC), Delhi - 110076, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00481,Narela Industrial Complex - Footwear & EVA Soles Unit #11,textile,28.84532,77.11062,"Plot 63, Narela Industrial Complex (DSIDC), Delhi - 110095, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00482,Narela Industrial Complex - Electrical Switchgears Unit #12,manufacturing,28.84554,77.08812,"Plot 409, Narela Industrial Complex (DSIDC), Delhi - 110017, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00483,Narela Industrial Complex - Metal Fabrication Unit #13,metal,28.838,77.09044,"Plot 299, Narela Industrial Complex (DSIDC), Delhi - 110020, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00484,Narela Industrial Complex - Corrugated Boxes Unit #14,manufacturing,28.85602,77.10357,"Plot 183, Narela Industrial Complex (DSIDC), Delhi - 110026, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00485,Narela Industrial Complex - Cold Storage Unit #15,manufacturing,28.83442,77.10145,"Plot 489, Narela Industrial Complex (DSIDC), Delhi - 110034, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00486,Narela Industrial Complex - Agrochemical Storage Unit #16,chemical,28.8419,77.09406,"Plot 414, Narela Industrial Complex (DSIDC), Delhi - 110064, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00487,Narela Industrial Complex - Food Processing & Grain Mills Unit #17,food,28.84309,77.0894,"Plot 477, Narela Industrial Complex (DSIDC), Delhi - 110046, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00488,Narela Industrial Complex - Polymer & Plastic Goods Unit #18,plastic,28.84294,77.11144,"Plot 248, Narela Industrial Complex (DSIDC), Delhi - 110077, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00489,Narela Industrial Complex - Footwear & EVA Soles Unit #19,textile,28.84133,77.09649,"Plot 227, Narela Industrial Complex (DSIDC), Delhi - 110056, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00490,Narela Industrial Complex - Electrical Switchgears Unit #20,manufacturing,28.84296,77.07239,"Plot 52, Narela Industrial Complex (DSIDC), Delhi - 110020, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00491,Narela Industrial Complex - Metal Fabrication Unit #21,metal,28.82985,77.11416,"Plot 498, Narela Industrial Complex (DSIDC), Delhi - 110024, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00492,Narela Industrial Complex - Corrugated Boxes Unit #22,manufacturing,28.84684,77.07787,"Plot 309, Narela Industrial Complex (DSIDC), Delhi - 110061, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00493,Narela Industrial Complex - Cold Storage Unit #23,manufacturing,28.83736,77.09876,"Plot 58, Narela Industrial Complex (DSIDC), Delhi - 110073, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00494,Narela Industrial Complex - Agrochemical Storage Unit #24,chemical,28.84975,77.09379,"Plot 380, Narela Industrial Complex (DSIDC), Delhi - 110039, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00495,Narela Industrial Complex - Food Processing & Grain Mills Unit #25,food,28.84415,77.09825,"Plot 370, Narela Industrial Complex (DSIDC), Delhi - 110013, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00496,Narela Industrial Complex - Polymer & Plastic Goods Unit #26,plastic,28.84794,77.09815,"Plot 372, Narela Industrial Complex (DSIDC), Delhi - 110091, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00497,Narela Industrial Complex - Footwear & EVA Soles Unit #27,textile,28.84922,77.09709,"Plot 234, Narela Industrial Complex (DSIDC), Delhi - 110042, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00498,Narela Industrial Complex - Electrical Switchgears Unit #28,manufacturing,28.86682,77.10738,"Plot 67, Narela Industrial Complex (DSIDC), Delhi - 110036, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00499,Narela Industrial Complex - Metal Fabrication Unit #29,metal,28.8396,77.11636,"Plot 337, Narela Industrial Complex (DSIDC), Delhi - 110065, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00500,Narela Industrial Complex - Corrugated Boxes Unit #30,manufacturing,28.83982,77.10462,"Plot 15, Narela Industrial Complex (DSIDC), Delhi - 110013, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00501,Narela Industrial Complex - Cold Storage Unit #31,manufacturing,28.83573,77.10485,"Plot 339, Narela Industrial Complex (DSIDC), Delhi - 110082, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00502,Narela Industrial Complex - Agrochemical Storage Unit #32,chemical,28.83067,77.07165,"Plot 170, Narela Industrial Complex (DSIDC), Delhi - 110088, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00503,Narela Industrial Complex - Food Processing & Grain Mills Unit #33,food,28.84292,77.08944,"Plot 155, Narela Industrial Complex (DSIDC), Delhi - 110061, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00504,Narela Industrial Complex - Polymer & Plastic Goods Unit #34,plastic,28.85559,77.10004,"Plot 115, Narela Industrial Complex (DSIDC), Delhi - 110059, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00505,Narela Industrial Complex - Footwear & EVA Soles Unit #35,textile,28.8391,77.11139,"Plot 102, Narela Industrial Complex (DSIDC), Delhi - 110049, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00506,Narela Industrial Complex - Electrical Switchgears Unit #36,manufacturing,28.86679,77.08522,"Plot 257, Narela Industrial Complex (DSIDC), Delhi - 110032, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00507,Narela Industrial Complex - Metal Fabrication Unit #37,metal,28.8342,77.0762,"Plot 480, Narela Industrial Complex (DSIDC), Delhi - 110056, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00508,Narela Industrial Complex - Corrugated Boxes Unit #38,manufacturing,28.84174,77.11207,"Plot 479, Narela Industrial Complex (DSIDC), Delhi - 110024, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00509,Narela Industrial Complex - Cold Storage Unit #39,manufacturing,28.83202,77.10078,"Plot 75, Narela Industrial Complex (DSIDC), Delhi - 110094, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00510,Narela Industrial Complex - Agrochemical Storage Unit #40,chemical,28.84796,77.10707,"Plot 207, Narela Industrial Complex (DSIDC), Delhi - 110083, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00511,Narela Industrial Complex - Food Processing & Grain Mills Unit #41,food,28.86295,77.11044,"Plot 96, Narela Industrial Complex (DSIDC), Delhi - 110060, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00512,Narela Industrial Complex - Polymer & Plastic Goods Unit #42,plastic,28.83624,77.09982,"Plot 443, Narela Industrial Complex (DSIDC), Delhi - 110008, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00513,Narela Industrial Complex - Footwear & EVA Soles Unit #43,textile,28.82946,77.08462,"Plot 504, Narela Industrial Complex (DSIDC), Delhi - 110096, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00514,Narela Industrial Complex - Electrical Switchgears Unit #44,manufacturing,28.84201,77.09668,"Plot 293, Narela Industrial Complex (DSIDC), Delhi - 110027, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00515,Narela Industrial Complex - Metal Fabrication Unit #45,metal,28.871,77.1127,"Plot 65, Narela Industrial Complex (DSIDC), Delhi - 110050, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00516,Narela Industrial Complex - Corrugated Boxes Unit #46,manufacturing,28.8356,77.09768,"Plot 358, Narela Industrial Complex (DSIDC), Delhi - 110045, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00517,Narela Industrial Complex - Cold Storage Unit #47,manufacturing,28.8424,77.069,"Plot 476, Narela Industrial Complex (DSIDC), Delhi - 110039, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00518,Narela Industrial Complex - Agrochemical Storage Unit #48,chemical,28.86792,77.0756,"Plot 13, Narela Industrial Complex (DSIDC), Delhi - 110032, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00519,Narela Industrial Complex - Food Processing & Grain Mills Unit #49,food,28.83799,77.1072,"Plot 496, Narela Industrial Complex (DSIDC), Delhi - 110094, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00520,Narela Industrial Complex - Polymer & Plastic Goods Unit #50,plastic,28.83915,77.09771,"Plot 205, Narela Industrial Complex (DSIDC), Delhi - 110082, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00521,Narela Industrial Complex - Footwear & EVA Soles Unit #51,textile,28.83717,77.08753,"Plot 205, Narela Industrial Complex (DSIDC), Delhi - 110088, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00522,Narela Industrial Complex - Electrical Switchgears Unit #52,manufacturing,28.85649,77.08583,"Plot 243, Narela Industrial Complex (DSIDC), Delhi - 110008, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00523,Narela Industrial Complex - Metal Fabrication Unit #53,metal,28.85768,77.09031,"Plot 112, Narela Industrial Complex (DSIDC), Delhi - 110034, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00524,Narela Industrial Complex - Corrugated Boxes Unit #54,manufacturing,28.84717,77.09205,"Plot 381, Narela Industrial Complex (DSIDC), Delhi - 110033, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00525,Narela Industrial Complex - Cold Storage Unit #55,manufacturing,28.85426,77.09487,"Plot 192, Narela Industrial Complex (DSIDC), Delhi - 110087, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00526,Narela Industrial Complex - Agrochemical Storage Unit #56,chemical,28.86291,77.10513,"Plot 165, Narela Industrial Complex (DSIDC), Delhi - 110008, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00527,Narela Industrial Complex - Food Processing & Grain Mills Unit #57,food,28.83871,77.0847,"Plot 359, Narela Industrial Complex (DSIDC), Delhi - 110086, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00528,Narela Industrial Complex - Polymer & Plastic Goods Unit #58,plastic,28.83221,77.11408,"Plot 63, Narela Industrial Complex (DSIDC), Delhi - 110019, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00529,Narela Industrial Complex - Footwear & EVA Soles Unit #59,textile,28.82951,77.08773,"Plot 88, Narela Industrial Complex (DSIDC), Delhi - 110062, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00530,Narela Industrial Complex - Electrical Switchgears Unit #60,manufacturing,28.83622,77.1073,"Plot 313, Narela Industrial Complex (DSIDC), Delhi - 110062, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00531,Narela Industrial Complex - Metal Fabrication Unit #61,metal,28.86249,77.09513,"Plot 437, Narela Industrial Complex (DSIDC), Delhi - 110062, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00532,Narela Industrial Complex - Corrugated Boxes Unit #62,manufacturing,28.83661,77.1177,"Plot 126, Narela Industrial Complex (DSIDC), Delhi - 110029, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00533,Narela Industrial Complex - Cold Storage Unit #63,manufacturing,28.83717,77.09124,"Plot 72, Narela Industrial Complex (DSIDC), Delhi - 110004, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00534,Narela Industrial Complex - Agrochemical Storage Unit #64,chemical,28.84615,77.09858,"Plot 343, Narela Industrial Complex (DSIDC), Delhi - 110007, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00535,Narela Industrial Complex - Food Processing & Grain Mills Unit #65,food,28.83766,77.09698,"Plot 461, Narela Industrial Complex (DSIDC), Delhi - 110092, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00536,Narela Industrial Complex - Polymer & Plastic Goods Unit #66,plastic,28.8588,77.10951,"Plot 97, Narela Industrial Complex (DSIDC), Delhi - 110048, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00537,Narela Industrial Complex - Footwear & EVA Soles Unit #67,textile,28.85141,77.08769,"Plot 142, Narela Industrial Complex (DSIDC), Delhi - 110013, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00538,Narela Industrial Complex - Electrical Switchgears Unit #68,manufacturing,28.86448,77.0959,"Plot 378, Narela Industrial Complex (DSIDC), Delhi - 110054, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00539,Narela Industrial Complex - Metal Fabrication Unit #69,metal,28.85429,77.104,"Plot 413, Narela Industrial Complex (DSIDC), Delhi - 110030, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00540,Narela Industrial Complex - Corrugated Boxes Unit #70,manufacturing,28.84029,77.10703,"Plot 223, Narela Industrial Complex (DSIDC), Delhi - 110033, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00541,Narela Industrial Complex - Cold Storage Unit #71,manufacturing,28.85644,77.08549,"Plot 324, Narela Industrial Complex (DSIDC), Delhi - 110067, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00542,Narela Industrial Complex - Agrochemical Storage Unit #72,chemical,28.82948,77.09083,"Plot 405, Narela Industrial Complex (DSIDC), Delhi - 110084, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00543,Narela Industrial Complex - Food Processing & Grain Mills Unit #73,food,28.84206,77.08574,"Plot 60, Narela Industrial Complex (DSIDC), Delhi - 110036, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00544,Narela Industrial Complex - Polymer & Plastic Goods Unit #74,plastic,28.83723,77.09087,"Plot 322, Narela Industrial Complex (DSIDC), Delhi - 110093, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00545,Narela Industrial Complex - Footwear & EVA Soles Unit #75,textile,28.84992,77.08649,"Plot 341, Narela Industrial Complex (DSIDC), Delhi - 110019, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00546,Narela Industrial Complex - Electrical Switchgears Unit #76,manufacturing,28.84296,77.09958,"Plot 420, Narela Industrial Complex (DSIDC), Delhi - 110028, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00547,Narela Industrial Complex - Metal Fabrication Unit #77,metal,28.8481,77.0989,"Plot 102, Narela Industrial Complex (DSIDC), Delhi - 110033, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00548,Narela Industrial Complex - Corrugated Boxes Unit #78,manufacturing,28.84084,77.07938,"Plot 306, Narela Industrial Complex (DSIDC), Delhi - 110040, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00549,Narela Industrial Complex - Cold Storage Unit #79,manufacturing,28.83675,77.10597,"Plot 184, Narela Industrial Complex (DSIDC), Delhi - 110040, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00550,Narela Industrial Complex - Agrochemical Storage Unit #80,chemical,28.83222,77.07872,"Plot 9, Narela Industrial Complex (DSIDC), Delhi - 110075, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00551,Narela Industrial Complex - Food Processing & Grain Mills Unit #81,food,28.82855,77.09459,"Plot 206, Narela Industrial Complex (DSIDC), Delhi - 110048, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00552,Narela Industrial Complex - Polymer & Plastic Goods Unit #82,plastic,28.83943,77.09607,"Plot 27, Narela Industrial Complex (DSIDC), Delhi - 110005, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00553,Narela Industrial Complex - Footwear & EVA Soles Unit #83,textile,28.85158,77.10652,"Plot 25, Narela Industrial Complex (DSIDC), Delhi - 110092, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00554,Narela Industrial Complex - Electrical Switchgears Unit #84,manufacturing,28.84914,77.09349,"Plot 222, Narela Industrial Complex (DSIDC), Delhi - 110013, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00555,Narela Industrial Complex - Metal Fabrication Unit #85,metal,28.83349,77.09954,"Plot 187, Narela Industrial Complex (DSIDC), Delhi - 110023, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00556,Narela Industrial Complex - Corrugated Boxes Unit #86,manufacturing,28.8492,77.10844,"Plot 494, Narela Industrial Complex (DSIDC), Delhi - 110004, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00557,Narela Industrial Complex - Cold Storage Unit #87,manufacturing,28.84608,77.08572,"Plot 76, Narela Industrial Complex (DSIDC), Delhi - 110061, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00558,Narela Industrial Complex - Agrochemical Storage Unit #88,chemical,28.84081,77.09293,"Plot 311, Narela Industrial Complex (DSIDC), Delhi - 110016, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00559,Narela Industrial Complex - Food Processing & Grain Mills Unit #89,food,28.83633,77.11163,"Plot 170, Narela Industrial Complex (DSIDC), Delhi - 110053, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00560,Narela Industrial Complex - Polymer & Plastic Goods Unit #90,plastic,28.84275,77.09634,"Plot 224, Narela Industrial Complex (DSIDC), Delhi - 110077, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00561,Narela Industrial Complex - Footwear & EVA Soles Unit #91,textile,28.83978,77.11222,"Plot 527, Narela Industrial Complex (DSIDC), Delhi - 110021, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00562,Narela Industrial Complex - Electrical Switchgears Unit #92,manufacturing,28.84886,77.10152,"Plot 227, Narela Industrial Complex (DSIDC), Delhi - 110027, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00563,Narela Industrial Complex - Metal Fabrication Unit #93,metal,28.85555,77.1059,"Plot 300, Narela Industrial Complex (DSIDC), Delhi - 110063, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00564,Narela Industrial Complex - Corrugated Boxes Unit #94,manufacturing,28.84938,77.0834,"Plot 228, Narela Industrial Complex (DSIDC), Delhi - 110022, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00565,Narela Industrial Complex - Cold Storage Unit #95,manufacturing,28.84839,77.10654,"Plot 62, Narela Industrial Complex (DSIDC), Delhi - 110044, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00566,Narela Industrial Complex - Agrochemical Storage Unit #96,chemical,28.83086,77.09767,"Plot 98, Narela Industrial Complex (DSIDC), Delhi - 110021, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
del-fac-00567,Narela Industrial Complex - Food Processing & Grain Mills Unit #97,food,28.85232,77.08693,"Plot 539, Narela Industrial Complex (DSIDC), Delhi - 110073, Delhi, India",Delhi,Delhi,India,Delhi DPCC/CPCB Industrial Registry Master
